12,0.0478529930115,0.0731980800629,0.543548107147,6.37332010269,0.247300863266
22,0.028960943222,0.026957988739,0.31883597374,1.1427090168,0.115779876709
29,0.0277597904205,0.0265860557556,0.195747852325,1.13398599625,0.107721090317
35,0.0196130275726,0.0217139720917,0.191777944565,1.12421107292,0.0993111133575
42,0.0250160694122,0.0297429561615,0.201792001724,1.12879610062,0.12722992897
46,0.0258829593658,0.0251948833466,0.229356050491,1.11340403557,0.106029033661
51,0.027186870575,0.0313649177551,0.211902141571,1.11608886719,0.10769701004
62,0.0226111412048,0.0237329006195,0.223263025284,1.44515609741,0.10769701004
82,0.0303170681,0.0299260616302,0.242796897888,1.12322902679,0.107805967331
87,0.0241241455078,0.0259389877319,0.220221996307,1.11964511871,0.104429006577
95,0.020299911499,0.0234670639038,0.201143980026,1.11964297295,0.117877006531
121,0.0246829986572,0.0232310295105,0.192093133926,1.13505792618,0.113240003586
160,0.0261549949646,0.0235729217529,0.187508106232,1.13089895248,0.106018066406
179,0.0234408378601,0.0273880958557,0.176211118698,1.12153196335,0.105277061462
193,0.0247151851654,0.0237209796906,0.182799100876,1.13060903549,0.112306118011
212,0.0243248939514,0.0236840248108,0.193358898163,1.13315081596,0.110728979111
231,0.0215418338776,0.0255298614502,0.182110071182,1.13920497894,0.109260082245
249,0.0218729972839,0.0250909328461,0.170876979828,1.13593006134,0.106069087982
262,0.0269410610199,0.0244228839874,0.179622173309,1.12328886986,0.105067014694
282,0.0203330516815,0.0218288898468,0.173972845078,1.11804199219,0.105380058289
295,0.025801897049,0.0239450931549,0.187821149826,1.13070607185,0.107867956161
319,0.0215229988098,0.0293490886688,0.177505016327,1.12548494339,0.106385231018
329,0.0224969387054,0.0226109027863,0.185292005539,1.1209731102,0.104476928711
336,0.0263900756836,0.0246410369873,0.179991006851,1.11609792709,0.104419946671
345,0.0234467983246,0.0228469371796,0.178583860397,1.12488222122,0.102610111237
355,0.0208330154419,0.0216121673584,0.184508800507,1.13161587715,0.109177827835
375,0.0227470397949,0.0230989456177,0.191541194916,1.14148807526,0.111804008484
410,0.0218598842621,0.0251960754395,0.176994085312,1.68360590935,0.105067014694
428,0.0238900184631,0.0234589576721,0.177570104599,1.13064599037,0.105187892914
438,0.0213050842285,0.0233519077301,0.185083866119,1.12984204292,0.107201099396
454,0.0245220661163,0.0232269763947,0.1811170578,1.11059713364,0.110609054565
480,0.0235011577606,0.026202917099,0.174023151398,1.12529706955,0.102922916412
490,0.0251100063324,0.0236210823059,0.181725978851,1.12846398354,0.106117963791
507,0.0215179920197,0.0248930454254,0.160883903503,1.11833000183,0.0994188785553
512,0.024778842926,0.02330493927,0.175987958908,1.12362408638,0.107394933701
518,0.0249819755554,0.0248548984528,0.195461988449,1.11560797691,0.114835977554
542,0.0231199264526,0.0279049873352,0.189035892487,1.11933398247,0.106563091278
559,0.0217580795288,0.0233619213104,0.184550046921,1.20608305931,0.110553026199
578,0.0252759456635,0.0241670608521,0.190201044083,1.13528203964,0.116368055344
597,0.0245900154114,0.0236508846283,0.182754993439,1.15226006508,0.117344141006
621,0.0222108364105,0.0231938362122,0.172472000122,1.13088107109,0.101652145386
